"id","category","title","expiryDate","numOfAgrees"
"442698","경제민주화","외교부의 신뢰를 무너뜨리고 주식시장을 교란시킨 기자를 엄벌에 처해주십시요.",2020-05-14,880
"442697","교통/건축/국토","당첨이후 분양권(피팔이) 심각합니다. 시급히 조사 및 개선이 필요합니다.",2020-05-14,392
"442696","육아/교육","250만 재중 한국인을 위한 공공한인도서관을 설립해주세요",2020-05-14,132
"442695","보건복지","국민건강보험 부과체계 시정 요구",2020-05-14,855
"442694","기타","유튜브 '부*******'에 대한 처벌이 필요합니다.",2020-05-14,647
"442693","보건복지","초중고 가정에도 돌봄쿠폰지급해주세요",2020-05-14,12341
"442692","문화/예술/체육/언론","*** 멤버인 **(유**씨) 연예계복귀를 불가하도록 청원 부탁드립니다.",2020-05-14,506
"442691","육아/교육","초등교과서에 환경과목을 신설해 주세요",2020-05-14,368
"442690","미래","청소년 폭행",2020-05-14,705
"442689","행정","지원 제외되는 진짜소상공인",2020-05-14,228
"442688","기타","소상공인들의 사업장 임차료에 대한 부가세, 한시적 감면을 청원합니다.",2020-05-14,210
"442687","교통/건축/국토","신분당선 지하상가 임대료를 인하해주실것을 요청합니다.(서울지하철2호선 강남역 지하상가임대료를 인하한 것처럼)",2020-05-14,134
"442686","보건복지","청소년에게도 긴급양욱수당 지급해주시고 급식은 도시락으로 보급해주세요",2020-05-14,768
"442685","육아/교육","고등학교 1학년 등록금 감면을 건의합니다",2020-05-14,10949
"442684","육아/교육","온라인개학. 장애인부모입니다.",2020-05-14,307
"442683","육아/교육","온라인 개학을 다시 고려해주시길 바랍니다.",2020-05-14,713
"442682","보건복지","아빠를 도와주세요",2020-05-14,2036
"442681","일자리","더이상 당하고 싶지않습니다.",2020-05-13,298
"442680","보건복지","사각지대에 놓인 요가,필라테스 종사자들 지원대책마련을 청원합니다.",2020-05-13,251
"442679","육아/교육","사립 유치원, 정부지원금 받고도 교사 임금삭감을 청원합니다",2020-05-13,545
"442678","정치개혁","재외공관 개표 금지",2020-05-13,414
"442677","정치개혁","코로나 확산방지에 태만한 예천군수를 조사해 주세요",2020-05-13,3388
"442676","육아/교육","어린이집 원장의 비리와 그 비리를 도운 보육과 공무원들을 고발합니다",2020-05-13,599
"442675","인권/성평등","우리 아이들 의 생명권 과 자유권 과 교육권 을 묵살한 문재인대통령 은 해명해 주십시요",2020-05-13,668
"442674","정치개혁","진단키트fda 잠정승인 허위사실유포처벌",2020-05-13,354
"442673","기타","**그룹 *** 언론 방송인이 제 상표 **트레이닝 .**베베 상표권을 빼앗으려 합니다.",2020-05-13,333
"442672","보건복지","부산시 특수고용재난지원금",2020-05-13,349
"442671","교통/건축/국토","응암2구역은 평등하고 공정하고 정의로운가?",2020-05-13,334
"442670","보건복지","버려지는 인체유례 폐지방을 활용하여 코로나19를 치료 할수있게 규제를 풀어 주세요",2020-05-13,165
"442669","보건복지","서울시 긴급재난생활지원금에서 실업급여 수급자 제외는 부당합니다.",2020-05-13,697
"442668","외교/통일/국방","코로나19 진단키트를 전략물자로 지정하여 국가에서 통제해 주세요.",2020-05-13,467
"442667","성장동력","5G 보안 양자암호통신 관련 법 및 예산지원 건의문",2020-05-13,536
"442666","보건복지","""치료제 제품설명회에서 물 한잔 제공받지 못하는 간호사""를 글로벌의약협회 '보건의료인' 규정에 포함시켜 주세요.",2020-05-13,236
"442665","교통/건축/국토","**건설",2020-05-13,173
"442664","기타","유튜브 크리에이터 스토커에게 처벌을 내려주세요",2020-05-13,278
"442663","정치개혁","대구시장 탁핵을 요청합니다",2020-05-13,2801
"442662","보건복지","코로나19 아동돌봄쿠폰 2013년 1,2,3월생도 지급해주세요",2020-05-13,3331
"442661","보건복지","한약사에 대한 미비한 약사법을 개정하여 약사와 한약사의 정확한 업무 분장을 부탁드립니다",2020-05-13,2628
"442660","교통/건축/국토","2020년 11월 개통예정인 서울-문산간 고속도로 IC명칭을 운정설문IC 공동명칭으로 확정해 주세요!",2020-05-13,1504
"442659","안전/환경","유박비료의 생산과 유통 및 사용을 금지하여 주십시오.",2020-05-13,14314
"442658","교통/건축/국토","고양시 **지구 공공택지 분양가 재산정 부탁드립니다.",2020-05-13,327
"442657","외교/통일/국방","아프리카 DR콩고 전세기 시급합니다",2020-05-13,1253
"442656","행정","5월에 있는 세무사 시험, 노무사 시험 연기해주세요",2020-05-13,2136
"442655","경제민주화","대구시 재정운영 및 회계에 대한 특별감사를 실시해주세요.",2020-05-13,1089
"442654","보건복지","약사법 50조 3항의 개정을 제안합니다.",2020-05-13,6207
"442653","경제민주화","김현미국토부장관에 고함",2020-05-13,506
"442652","보건복지","8년차 치과위생사의 억울한 외침(치과전문간호조무사 양성반대)",2020-05-13,1025
"442651","일자리","국민 고용보험 도입을 청원합니다!",2020-05-13,769
"442650","보건복지","복권방도 대한민국 국민이요. 소상공인입니다.",2020-05-13,454
"442649","경제민주화","**에서 시장조성자의 악의적인 무분별한 공매도 금지요청",2020-05-13,405
"442648","보건복지","강력한 사회적거리두기 운영제한 업종(종교, 학원, 실내체육시설 등등) 임대료 면제 정책 촉구",2020-05-13,427
"442647","인권/성평등","촉법소년 법안 개정 (헌법 제2장 10)",2020-05-13,2069
"442646","보건복지","외국에서 일하는 자녀에게 마스크 보냅니다",2020-05-13,209
"442645","외교/통일/국방","일본 키트 지원시 7광구 개발권 및 연장을 약속받고 지원해주십시오",2020-05-13,801
"442644","인권/성평등","각종 전문직 시험 여성 합격자 비율을 최소 50% 이상 보장해주세요.",2020-05-13,212
"442643","일자리","**생명 FC에 대한 부당한 횡포",2020-05-13,150
"442642","안전/환경","민식이법 시행과더불어 어린이보호 구역내 불법 주ㆍ정차 치워주세요",2020-05-13,831
"442641","교통/건축/국토","건축물 대장에는 기입대어있고 농지법으로는 불법건물 정말 미치겠습니다,",2020-05-13,133
"442640","성장동력","자영업자 지원 은행이 아닌 국세청에서 지급해주세요",2020-05-13,210
"442639","보건복지","'의료인의 날' 제정을 청원합니다.",2020-05-13,177
"442638","행정","건강보험료 직장가입자와 지역가입자의 차별을 두지 말아주세요",2020-05-13,523
"442637","일자리","대한민국의 국민입니다. 내 나라에서 죽어가고 있습니다. 살려주십시요",2020-05-13,455
"442636","보건복지","2020년 간호조무사 시험 5월엔 볼수 있도록해주세요",2020-05-13,333
"442635","일자리","경계선지능장애들이 모여 할 수 있는 직장을 갖게해주세요",2020-05-13,731
"442634","일자리","유상운송보험특약.. 7인승이상 승용에서..",2020-05-13,136
"442633","반려동물","동물병원 진료비",2020-05-13,809
"442632","기타","경찰들의 초등수사가 늦어서 보이스피싱 범인을 놓친 사연입니다.",2020-05-13,351
"442631","안전/환경","층간소음 때문에 죽겠습니다. 언제까지 아래층만 참아야 되나요.",2020-05-13,3171
"442630","육아/교육","코로나 사태로 개강이 미뤄지고 사이버강의로 대처되는 대학교 등록금을 일부 환불해 주세요",2020-05-13,14842
"442629","보건복지","어린이집 급여 페이백",2020-05-11,475
"442628","육아/교육","보육교사 근무환경 개선 법적으로 강력하게 해주세요",2020-05-11,928
"442627","기타","특고 및 프리랜서를 위한 허울뿐인 긴급재난지원금, 지자체별로 너무 다른 기준, 보여주기식 정책. 이렇게는 아닙니다",2020-05-11,1495
"442626","보건복지","코로나 바이러스를 대응한 것에 대하여 부족했던 점을 정리해서 향후 어떻게 개선할 것인지 국민에게 공유를 부탁합니다.",2020-05-11,223
"442625","육아/교육","""이제는 대학 학자금 환불입니다.""",2020-05-11,530
"442624","보건복지","방과후강사들의 수입 ""0""원, 특고지원금도 ""0""원입니다",2020-05-11,1405
"442623","육아/교육","코로나로 인한 온라인학습 눈에서 피 나올 것 같아요.",2020-05-11,2204
"442622","기타","상습 결혼빙자사기범에 의해 미혼모가 되었습니다.",2020-05-11,563
"442621","행정","힘든시기에 지원 감사합니다.지역화페에 대해 청원합니다",2020-05-11,252
"442620","육아/교육","대학 등록금 50% 당장 환불해 주세요! 데이터 장학금 30만원 지급해 주세요!",2020-05-11,1511
"442619","보건복지","청주시청이 충북희망원 고아들에게 벌인짓을 처벌해주세요.",2020-05-10,10989
"442618","문화/예술/체육/언론","“문재인 대통령님, 친일매국노라는 평가를 안고 가시겠습니까?”(대통령께 드리는 공개질의서)",2020-05-10,531
"442617","정치개혁","아무리! 아무리! 00시장이 하고 싶어도 이건 절대 아니지요!",2020-05-10,331
"442616","인권/성평등","부산 **동 재개발조합장의 부정부패 , 이를조사하지않는부산동부지검",2020-05-10,440
"442615","보건복지","아동돌봄쿠폰 지급 기준의 부당성에 대해 청원합니다.",2020-05-10,1585
"442614","행정","특수고용노동자들의 고충을 살펴봐 주세요",2020-05-10,585
"442613","육아/교육","인천시교육청과 인천동부교육지원청에 대한 감사착수를 청원합니다",2020-05-10,503
"442612","외교/통일/국방","코로나19 국가 재난사태 속 군대의 KCTC 훈련 강행을 멈춰주세요.",2020-05-10,966
"442611","육아/교육","놀면서 월급달라는 이기적인 학교 근로자들에게 세금 퍼주지 마세요.",2020-05-10,1284
"442610","인권/성평등","공공기관의 민간인 사찰에 대한 조사와 강력한 처벌을 청원합니다.",2020-05-10,365
"442609","기타","특별고용지원 업종 확대 요청 (교육서비스업, 학원, 유학원)",2020-05-10,234
"442608","농산어촌","쌀 수출 제한을 해주세요",2020-05-10,671
"442607","기타","가족을 상대로 사기,명의도용을 한 언니를 처벌하고, 피해보상을 받을수 있게 해주세요",2020-05-10,371
"442606","경제민주화","코로나에 한번죽고 불량 알바생에게 두번 죽임을 당한 알바생을 엄히 벌하여주시고 직무위반법 만들어주세요!!",2020-05-10,461
"442605","보건복지","재외국민을 위한 공적 마스크 제공의 통로를 재고해주십시오",2020-05-10,795
"442604","인권/성평등","화장실도 마음대로 못가는 현실 좀 제발 바꿔주세요.",2020-05-10,440
"442603","성장동력","자동차개소세 연장",2020-05-10,490
"442602","저출산/고령화대책","출산율 감소 해결 및 군병력 보충을 위한 대책",2020-05-10,251
"442601","육아/교육","맞벌이가정의 등교한 초등학생의 온라인학습 지도는 선생님이 하게 해주세요",2020-05-10,1476
"442600","교통/건축/국토","문화동 개발사업을 철저하게 재조사하여 공정하게 진행해주십시오!",2020-05-10,172
"442599","안전/환경","억울하게 죽은 친구이송지점 밝허주세요",2020-05-10,319
"442598","반려동물","개물림사고 견주처벌 강화해주세요!",2020-05-10,1199
"442597","일자리","공항 항공 조업사 직원들도 역시 대한민국 국민이고 공항 구성원입니다",2020-05-10,1151
"442596","보건복지","****대 개강 연기를 청원합니다.",2020-05-10,267
"442595","문화/예술/체육/언론","배드민턴동호회의 학교체육관, 시도별 체육관 대관 독식을 막아주세요.",2020-05-10,1619
"442594","교통/건축/국토","레고랜드 조성사업을 중단하고 세계 최대의 선사유적지인 '중도 유적지'를 보존해주세요",2020-05-10,97982
"442593","행정","코로나 확진환자 동선 공개 미흡 개선 요청 (예: 서울시 동작구)",2020-05-10,1225
"442592","교통/건축/국토","세계 최대 규모 유적지가 중국인을 대상으로 한 돈벌이로 전락할 위기에 처했습니다",2020-05-10,4728
"442591","행정","학원 교습소 지원금",2020-05-10,460
"442590","경제민주화","상장기업이 승계를 위해 코로나19를 틈타 의도적으로 불리한 합병을 하려합니다. 막아주세요.",2020-05-10,181
"442589","일자리","일부단체의 채용관련 고소.고발및 각종민원을 바로잡아주세요",2020-05-10,249
"442588","반려동물","동물학대 유발하는 동물약국 백신 판매 막아주세요.",2020-05-10,1643
"442587","문화/예술/체육/언론","""Drive in Concert""를 활성화 시켜주세요!",2020-05-10,129
"442586","행정","주거용 위반 건축물 적법하게 양성화하고 전세금 대출 승인 청원",2020-05-10,718
"442585","행정","쌀 수출 반대 및 사재기 방지 국가 정책 수립 요청",2020-05-10,518
"442584","안전/환경","선거 시에 일회용 비닐장갑 사용금지합시다!",2020-05-10,331
"442583","일자리","도와주십시요~~국민여러분 한분 한분의 도움이절실합니다~~",2020-05-10,1480
"442582","보건복지","아직도 입원중인 **번 확진자의 병원비 구상권 청구 청원합니다.",2020-05-10,2109
"442581","보건복지","정부 무상복지 혜택 전혀 못받는 성실납세 국민 등에 대한 특별수당 신설을 제안합니다.",2020-05-10,240
"442580","교통/건축/국토","폴란드 현재",2020-05-10,177
"442579","교통/건축/국토","**항공 좌석배정의 투명성확보과 항공권가격결정의 기준을 알고 싶습니다",2020-05-10,130
"442578","문화/예술/체육/언론","서울시야구소프트볼협회의 공정한 재감사 요청드립니다.",2020-05-09,208
"442577","외교/통일/국방","2021 도쿄올림픽에서 욱일기가 안보이게 도와주세요.",2020-05-09,1494
"442576","행정","뉴스나 중앙 정치부와는 다른 지자체 대응이나 혜택",2020-05-09,221
"442575","기타","남양주시 긴급 재난 지원금 모두에게 공평하게 지급하세요.",2020-05-09,5622
"442574","정치개혁","<선관위 꼭 보세요> 4.15 총선 개표, 투표소에서 개표해야 합니다.",2020-05-09,445
"442573","보건복지","상위 30%에만 재난지원금 지원하는 인천시장 물러나세요",2020-05-09,1856
"442572","정치개혁","총선을 앞둔 국회의원 후보들의 공략이행율에 따라 향후 당선시 세비를 차등지급하라!",2020-05-09,411
"442571","교통/건축/국토","""대통령이 와도 안된다!""고 한 인천지하철1호선 검단연장선 1공구 직선화! 해결해 주세요",2020-05-09,401
"442570","행정","담양군의 탁상행정을 고쳐주세요.",2020-05-09,159
"442569","보건복지","대구시는 긴급재난생계비 지원 차별 철폐하라!!!",2020-05-09,736
"442568","일자리","설계사 시험을 볼수있게 다양한 시험 방법을 생각해주세요",2020-05-09,4981
"442567","육아/교육","교직원(선생님, 학교에서 함께 애쓰시는 지방공무원)에게 점심시간을 보장해 주세요.",2020-05-09,452
"442566","기타","N번방 특검을 청원 합니다",2020-05-09,852
"442565","육아/교육","온라인 개학 중단",2020-05-09,3447
"442564","안전/환경","실화탐사대 13세 소녀 송방방이 처벌에 분노합니다",2020-05-09,2192
"442563","외교/통일/국방","코로나19 관련 예비군훈련 연기 요청 및 훈련제도 개선요청",2020-05-09,205
"442562","반려동물","당신은 반려동물 키울 자격 있습니까?",2020-05-09,12103
"442561","육아/교육","학교 온라인 클래스 폐지 요청",2020-05-09,4360
"442560","육아/교육","유치원 온라인 개학 수업일수를 인정해주세요.",2020-05-09,7199
"442559","일자리","저희 아버지에 서운함좀 풀어주세요 인천공항 *** 정말직원을 생각하는건가요?",2020-05-09,379
"442558","외교/통일/국방","아프리카에 발 묶인 한국 기업인들이 하루빨리 귀국하도록 도와주세요",2020-05-09,1672
"442557","보건복지","생명의 전선에서 헌신한 코로나19 의료진 외 관계자를 위한 청원",2020-05-09,367
"442556","행정","3월한달간 휴원한 학원에 대한 지원금을 요청합니다",2020-05-09,980
"442555","행정","코로나19와 같은 국가 재난시, 지원금액을 피해 자영업자들의 월임대료에도 지원받을 수 있도록 정부에서 정책을 펼쳐주세요!",2020-05-09,322
"442554","미래","일본에 코로나19 관련 진단키트 수출반대",2020-05-09,2441
"442553","육아/교육","사립고등학교에도 일반고등학교 학비지원금만큼 지원해주세요",2020-05-09,1074
"442552","기타","소기업을 살려주세요",2020-05-09,167
"442551","정치개혁","선거공보물을 재활용 되는 1책 형태로 제작하였으면 좋겠습니다.",2020-05-09,217
"442550","경제민주화","은행악법을 개정하여 주세요",2020-05-09,351
"442549","육아/교육","힘든 시기.... 같이 살아요...ㅠㅠ",2020-05-09,452
"442548","외교/통일/국방","일본정부 공개적 사과전에는, 일본에 진단키트 수출금지 시켜주세요",2020-05-09,1817
"442547","일자리","어려운 시기에 경제활동을 장려해야 하는데, 왜 일 하기 위한 자격시험을 못보게 하나요?(보험 자격시험)",2020-05-09,1795
"442546","보건복지","파킨슨병 치료제 완치용 신약",2020-05-09,280
"442545","일자리","코로나 19 피해 소상공인 긴급 생계비 지원",2020-05-09,365
"442544","외교/통일/국방","진단키트를 에티오피아에 지급하여 주십시오",2020-05-09,539
"442543","육아/교육","베이비용 마스크 생산량 늘려주세요ㅠ",2020-05-09,301
"442542","인권/성평등","군 장병 휴가 제한에 대한 대책 방안을 강구합니다",2020-05-09,648
"442541","기타","몰래카메라",2020-05-09,213
"442540","보건복지","유학생 자녀에게 마스크 보내기",2020-05-09,217
"442539","인권/성평등","촉법소년법 폐지 및 미성년자 강력범죄시 성인과 동일하게 처벌해주세요",2020-05-09,8967
"442538","정치개혁","오덕식 판사의 부서이동을 요구합니다.",2020-05-09,5867
"442537","육아/교육","24개월 미만 아기들은 사용할 마스크가 없습니다.",2020-05-09,243
"442536","보건복지","적폐 복지센터 퇴출시켜 주십시요.",2020-05-09,330
"442535","정치개혁","문경경찰에서 남동생을 의도적으로 살인한 자들을 처벌하지 않으려고 사건을 무마했습니다. 가해 살인자들을 처벌 할 수 있도록 도와 주세요",2020-05-09,735
"442534","인권/성평등","최악의 성범죄자 방임, 경찰 검사의 부정행위로 ‘불기소처분’",2020-05-09,43598
"442533","보건복지","코로나19 항체 치료제가 빨리 상용화 되기를 바랍니다",2020-05-09,4569
"442532","육아/교육","서울시 교육청의 모욕적인 학원비방 문자 보내기 중단을 촉구합니다!",2020-05-09,1935
"442531","행정","대구 봉사 의료진 체불 수당, 즉각지급하라",2020-05-09,1063
"442530","외교/통일/국방","해병대 공격헬기, 국산 수리온 무장형헬기 선정을 재검토 청원드립니다.",2020-05-09,1942
"442529","반려동물","동물병원은 반려인을 상대로 한 폭리 행위를 멈춰주세요! 반려동물용 예방백신과 심장사상충 예방약을 동물병원에서만 구입해야 하는 것에 반대합니다.",2020-05-09,10100
"442528","육아/교육","외국인 유아 학비 지원해주세요!",2020-05-09,307
"442527","보건복지","일본으로의 코로나 진단키트 수출금지를 촉구합니다.",2020-05-09,7070
"442526","교통/건축/국토","DMZ 고속도로 건설 막아주세요",2020-05-09,1538
"442525","교통/건축/국토","선분양아파트 시행사의 배만 불려주는 사천시청 공무원의 변화를 촉구합니다",2020-05-09,650
"442524","행정","[부산] 코로나 소상공인 지원금 대상, 정말 너무한 거 아닌가요?",2020-05-09,400
"442523","일자리","이해할수 없는 고용유지 지원금 적용기준을 개선해주세요.",2020-05-09,203
"442522","외교/통일/국방","한미 방위분담금 협정의 조속한 마무리를 촉구합니다",2020-05-09,265
"442521","정치개혁","전과가 있는 사람의 국회의원 후보 등록을 금지하거나 벽보에 그 후보자의 전과를 작성하여 부착하게 만들어 주세요",2020-05-09,1943
"442520","정치개혁","교육에서 경제, 정치까지 혁명! 코로나19사태라는 위기를 절호의 기회로 삼아야합니다.",2020-05-09,140
"442519","기타","코로나19로 인한 정부시설 임대료 인하에 역행하는 서울교통공사의 형태",2020-05-09,262
"442518","기타","** 요금청구서를 이용한 보이스 피싱을 방조한 **의 ***회장을 비롯하여 관련 임직원과 대리점을 처벌하여 주십시요!",2020-05-08,350
"442517","행정","전세보증금 보증보험 의무화",2020-05-08,582
"442516","문화/예술/체육/언론","사이버 폭력 예방 및 처벌에 관한 법률을 제정해 주십시오.",2020-05-08,2690
"442515","외교/통일/국방","코로나 결혼비자",2020-05-08,292
"442514","인권/성평등","유튜버들에게 악플과 협박하는 사람들을 위한 법을 개정하거나 강화해주세요",2020-05-08,1947
"442513","육아/교육","사회적 거리 두기를 역행하는 어린이집",2020-05-08,638
"442512","육아/교육","파주문산 7세어린이집 아동학대입니다",2020-05-08,4889
"442511","교통/건축/국토","***택시의 독과점 횡포를 막아주세요",2020-05-08,1935
"442510","육아/교육","▶ 양육수당과 보육료를 중복긴급지원으로 코로나19를 이겨낼 수 있도록 해 주세요 ◀",2020-05-08,2542
"442509","일자리","20년 상반기 국가 자격시험 연기를 청원합니다",2020-05-08,1134
"442508","육아/교육","이번 1학기 교육계열 정보공시를 하지 않았으면 좋겠습니다.",2020-05-08,404
"442507","안전/환경","**여중,여고 앞 성매매업소 **** ***** 철거 요청",2020-05-08,1991
"442506","보건복지","보육교사 장기미종사자 교육 취소해주세요",2020-05-08,590
"442505","보건복지","장애인 대상으로 한 부당계약 설계사 구속해주세요",2020-05-08,1461
"442504","보건복지","코로나 증상 의심자 비행기 탑승관련",2020-05-08,351
"442503","교통/건축/국토","버스기사들의 밤샘도박",2020-05-08,399
"442502","경제민주화","오픈마켓 수수료 인하해야합니다.",2020-05-08,257
"442501","인권/성평등","악질 성범죄자들 n번방 등 주범들 미국과 공조 수사하게 하게 해 주세요!",2020-05-08,707
"442500","행정","심야시간 주류판매 금지 법안을 만들어 주세요",2020-05-08,333
"442499","보건복지","재난 지원금은 코로나 19로 피해를 본 국민에게 먼저 지급하라.",2020-05-07,309
"442498","기타","코로나 소상공인 지역생계자금",2020-05-07,221
"442497","기타","군포시를 초토화시킨 자가격리자를 고발합니다",2020-05-07,2530
"442496","경제민주화","***신탁 금융사건(3년간 1602억 원 돌려막기 및 503억 원 실종사건)을 통하여 내부통제가 안되는 엉터리 ***신탁사의 신탁 업무를 중단해 주십시오.",2020-05-07,308
"442495","보건복지","치과전문조무사 양성 반대합니다",2020-05-07,10350
"442494","안전/환경","[박원순 서울시장은 지역사회 2차감염에 대한 공포를 더이상 조장하지말고 ""종합운동장 해외입국자 전용 워크스루 선별진료소""를 당장 철회할 것을 촉구합니다]",2020-05-07,275
"442493","인권/성평등","여성가족부 폐지해주세요",2020-05-07,1849
"442492","정치개혁","선거관리위원회는 국민의 혈세인, 선거 지원금을 돌려 받으셔야 합니다.",2020-05-07,622
"442491","성장동력","경제부총리 홍남기 정책실장 김상조를 대통령께서 경질",2020-05-07,1174
"442490","인권/성평등","제주4ㆍ3사건 진상규명 및 희생자 명예회복에 관한 특별법의 개정을 요구합니다.",2020-05-07,327
"442489","경제민주화","정부와 농어촌공사소유 농지의 경작권을 실제 농민에게 반환하고 임대부정 의혹을 조사해주셔요",2020-05-07,232
"442488","인권/성평등","N번방 사건 가지고 검찰이 정치질한다는 소문이 파다합니다.",2020-05-07,55270
"442487","기타","평택시 **번째 코로나확진자 거짓말로 대구봉사다녀 왔다고 환자들을 기만한 행위 엄중 처벌원합니다!",2020-05-07,7689
"442486","보건복지","긴급재난지원금 국민 100%에게 지급 후 상위 소득/재산 국민은 연말정산시 세금으로 납부하도록 정책수립해주세요",2020-05-07,1204
"442485","문화/예술/체육/언론","피트니스, 요가, 필라테스, 체육시설 운영 중단 권고에 따른 업계의 어려움을 호소하며, 후속 지원책 마련을 요청합니다.",2020-05-07,5065
"442484","보건복지","자가격리자 해외에서들어온 사람들 팔찌 채워주세요",2020-05-07,1316
"442483","육아/교육","코로나때문에 3살아이를 폭행했다는 어린이집 원장",2020-05-07,125305
"442482","경제민주화","미국 ***** 기존 소유주 장**회장 & 장** 피해 업체들 호소문",2020-05-07,892
"442481","육아/교육","온라인 개학에 따른 청각장애학생 학습지원",2020-05-07,1317
"442480","인권/성평등","자녀의 성과 본을 출생신고시에 정할 수 있도록 법안 개정을 촉구합니다. 엄마의 성을 자녀에게 물려줄 수 있는 자유를 주세요.",2020-05-07,2984
"442479","행정","소상공인 살리기 위한 공공기관배달앱 정부ㆍ지자체에서 전국적으로 만들어주세요.~~",2020-05-07,866
"442478","행정","사랑하는 아내가 사고로 '실명' 될거같습니다",2020-05-07,5400
"442477","일자리","대리운전기사의 처우 개선(수수료인하)",2020-05-07,593
"442476","보건복지","멕시코 코로나 바이러스 첫 확진자 발생 하였음에도 대처 전무!!!!",2020-05-07,208
"442475","경제민주화","전집 도서를 판매하는 어린이서점들을 대표해 죽고 싶은 심정으로 이 글을 씁니다.",2020-05-07,565
"442474","육아/교육","제가 교육부 장관이라면 이렇게 온라인 개학을 준비하겠습니다.",2020-05-07,367
"442473","안전/환경","경남 진주 일가족 살해 및 중상해 피의자에게 엄벌을 처할수 있게 제발 도와주세요.",2020-05-07,9681
"442472","보건복지","우리아기가하늘에별이됐어요",2020-05-07,19881
"442471","육아/교육","올해 수능 및 입시 제도를 바꿔주세요!",2020-05-07,474
"442470","안전/환경","25일 전국 20만명이 응시한 기사시험 연기해주세요.",2020-05-07,957
"442469","기타","** 신천지 또는 신천지 **번 에게 정부가 직접 구상권 청구를 하여 주시길 촉구합니다.",2020-05-07,3114
"442468","경제민주화","가난한 국민이 부자 공무원 노후보장 역할 그만해야",2020-05-07,1161
"442467","행정","제 아내의 국적취득을 도와 주세요",2020-05-07,255
"442466","기타","재난지원금을 정부에서 신청자에 한해 무기한 무이자 방식으로 빌려 줍시다",2020-05-07,163
"442465","육아/교육","**대학교의 부당하고 무자비한 강제적인 폐과를 막아주세요",2020-05-07,743
"442464","인권/성평등","정** 성매매 혐의에 무재판 벌금 100만원 선고를 철회해주세요",2020-05-07,7797
"442463","인권/성평등","박사방 1세대 정** 성매매 약식명령 취하 요구서 &성매매법 개정요구서",2020-05-07,428
"442462","외교/통일/국방","사망한 아들의 부대 관련자와 면담 좀 하게 해 주세요.",2020-05-07,18742
"442461","보건복지","소년법 적용 나이를 축소하고, 관련 법령으로 06년생 교통사고 가해자들을 엄벌해주세요.",2020-05-07,2264
"442460","경제민주화","주식회사 감**(코스닥 상장사)에 대한 조속한 거래 재개를 바랍니다",2020-05-07,138
"442459","보건복지","평택 **번 확진자 처벌 해주세요",2020-05-07,713
"442458","행정","여수시 **주공아파트 재건축조합 총회를 금지시켜주세요",2020-05-07,203
"442457","정치개혁","국회의원 월급과 시/도/구의원 월급을 무급으로! 봉사직 명예직으로 바꾸길! 청원합니다.",2020-05-07,1642
"442456","육아/교육","공적마스크-초소형",2020-05-07,228
"442455","보건복지","20년 5월 4일을 사회적 거리두기 특별임시공휴일로 지정해 주세요~!",2020-05-07,5884
"442454","경제민주화","공무원 복지포인트 과세로 재난 긴급생활비 재원 마련",2020-05-07,278
"442453","인권/성평등","★*** **** 내연,낙태의혹, *** **** 성상납의혹, *** **** 은폐, **경찰의 어린이 살해시도",2020-05-07,510
"442452","기타","국민청원 [2020.04.01] 악덕기업 횡포 비호하는 노동청 근로감독관 조사 제도, 바로 잡아주세요. ㈜ 미***[벼***악질기업의 갑질 횡포를 고발합니다.",2020-05-07,366
"442451","기타","감염전파자.교회등 생활지원금취소",2020-05-07,856
"442450","육아/교육","고3개학 + 고2부터 9월학기제",2020-05-07,1143
"442449","안전/환경","모바일 인터넷 투표 (총선)",2020-05-07,215
"442448","정치개혁","국회의원, 도·시의원,(무임금 자원봉사직)으로 전환하라.",2020-05-07,899
"442447","정치개혁","국회의원 보수직이 아닌 명예직으로",2020-05-07,1024
"442446","육아/교육","이번 텔레그램n번방 사건을 타산지석 삼아 교육제도의 변화를 요구합니다.",2020-05-07,316
"442445","인권/성평등","코로나19로 생활고에 시달리는 대리운전 기사들 수입을 가로채 가는 ""악덕 기업""이 있습니다. 여러분 도와주세요!!",2020-05-07,307
"442444","안전/환경","나이 상관없이 n번방 모든회원들 신상공개해주세요",2020-05-07,1486
"442443","문화/예술/체육/언론","방송통신위원회는 방송의 공적 책임 방기하고 언론이기를 포기한 채널A와 TV조선의 재승인을 취소하라",2020-05-07,273513
"442442","행정","공수처의 조속한 출범을 청원드립니다",2020-05-06,1986
"442441","안전/환경","서울 잠실운동장 해외입국자 선별진료소 설치를 반대합니다",2020-05-06,191
"442440","기타","배달*** 독가점횡포",2020-05-06,971
"442439","문화/예술/체육/언론","뜨***와 릴*가 대기업의 횡포와 거짓말에 피해를 보는데 도와주세요.",2020-05-06,392
"442438","육아/교육","만7세 이상 자녀 (초중고생)에게 교육수당 지급바랍니다.",2020-05-06,9858
"442437","안전/환경","국내 놀이공원 등 여가시설을 사회적 거리두기가 연장된 기간까지 폐쇄시켜주세요",2020-05-06,1005
"442436","경제민주화","이시국에 자영업자 및 소상공인의 수수료 부담을 증가시킨 배달* **의 규제를 요청합니다.",2020-05-06,4517
"442435","외교/통일/국방","인도봉쇄령으로 귀국하지 못하고 있는 딸이 돌아오게 해주세요",2020-05-06,264
